Distance_(microns),Gray_Value
39.260,147.5287
39.325,147.0700
39.390,147.0000
39.455,146.6593
39.520,146.0008
39.585,145.9331
39.650,145.1625
39.715,144.9742
39.780,144.3272
39.845,143.8806
39.910,143.0180
39.975,142.8901
40.040,142.0212
40.105,141.8996
40.170,141.0244
40.235,140.9092
40.300,140.0431
40.365,139.8090
40.430,139.1387
40.495,138.9577
40.560,138.6635
40.625,138.0350
40.690,137.9234
40.755,137.5129
40.820,136.9951
40.885,136.5661
40.950,136.0588
41.015,135.9495
41.080,135.1883
41.145,135.0346
41.210,134.9590
41.275,134.4885
41.340,134.0459
41.405,133.7896
41.470,133.0842
41.535,132.9734
41.600,132.6311
41.665,132.0967
41.730,132.0000
41.795,131.9797
41.860,131.1128
41.925,131.0000
41.990,131.0000
42.055,130.9861
42.120,130.1318
42.185,130.0000
42.250,130.0000
42.315,130.0000
42.380,130.0000
42.445,129.6369
42.510,129.4763
42.575,129.2173
42.640,129.0003
42.705,129.0000
42.770,129.0000
42.835,129.0000
42.900,129.0000
42.965,129.0000
43.030,129.0000
43.095,129.0000
43.160,129.0000
43.225,129.0000
43.290,129.0000
43.355,128.5628
43.420,128.1100
43.485,128.0045
43.550,128.0000
43.615,128.0000
43.680,128.0000
43.745,128.0000
43.810,128.0000
43.875,128.0000
43.940,127.9076
44.005,127.3816
44.070,127.0936
44.135,127.0000
44.200,127.0000
44.265,127.0000
44.330,127.0000
44.395,127.0000
44.460,127.0000
44.525,127.0000
44.590,127.0000
44.655,127.0000
44.720,127.0000
44.785,127.0000
44.850,127.0000
44.915,127.0000
44.980,127.0000
45.045,127.0000
45.110,127.0000
45.175,127.0000
45.240,127.0000
45.305,126.4310
45.370,126.0000
45.435,126.0000
45.500,126.0000
45.565,126.0000
45.630,126.0000
45.695,125.9462
45.760,125.3616
45.825,125.0000
45.890,124.4883
45.955,123.4946
46.020,123.0000
46.085,122.5073
46.150,121.5137
46.215,121.0000
46.280,120.5264
46.345,119.5327
46.410,118.8421
46.475,118.2238
46.540,117.5518
46.605,116.9147
46.670,116.3363
46.735,115.8975
46.800,115.3093
46.865,114.7733
46.930,114.0951
46.995,113.4346
47.060,112.7475
47.125,112.0383
47.190,111.3777
47.255,110.5480
47.320,109.5469
47.385,108.6960
47.450,107.8507
47.515,107.0536
47.580,106.1875
47.645,105.2363
47.710,104.3939
47.775,103.4177
47.840,102.6961
47.905,101.9311
47.970,101.1340
48.035,100.3763
48.100,99.7050
48.165,99.1410
48.230,98.6976
48.295,98.2334
48.360,97.6310
48.425,97.2463
48.490,96.9356
48.555,96.5360
48.620,96.0017
48.685,95.3781
48.750,94.7528
48.815,94.3151
48.880,93.6040
48.945,93.1150
49.010,92.8500
49.075,92.2584
49.140,91.9743
49.205,91.4201
49.270,90.9976
49.335,90.6098
49.400,90.0000
49.465,89.9662
49.530,89.3206
49.595,88.9918
49.660,88.5008
49.725,88.0000
49.790,87.8600
49.855,87.0112
49.920,86.8696
49.985,86.0144
50.050,85.8791
50.115,85.0176
50.180,84.8887
50.245,84.0207
50.310,84.0000
50.375,83.9030
50.440,83.2071
50.505,83.0216
50.570,82.9473
50.635,82.7565
50.700,82.2812
50.765,81.8492
50.830,81.6137
50.895,81.4041
50.960,81.0329
51.025,80.9200
51.090,80.7227
51.155,80.2773
51.220,80.0800
51.285,80.0679
51.350,80.0961
51.415,80.1242
51.480,80.1523
51.545,80.0379
51.610,80.1590
51.675,80.0442
51.740,80.0149
51.805,80.0430
51.870,80.2700
51.935,80.3508
52.000,80.3790
52.065,80.4071
52.130,80.6689
52.195,80.7150
52.260,80.9158
52.325,80.8723
52.390,81.2295
52.455,81.3259
52.520,81.3540
52.585,81.3822
52.650,81.4103
52.715,81.4384
52.780,81.6877
52.845,81.7463
52.910,81.7760
52.975,81.8041
53.040,81.8322
53.105,81.8604
53.170,81.8885
53.235,81.9166
53.300,81.9448
53.365,81.9729
53.430,82.1491
53.495,82.4581
53.560,82.7679
53.625,82.8354
53.690,82.8636
53.755,82.9904
53.820,83.0936
53.885,83.1932
53.950,83.3859
54.015,83.5026
54.080,83.7273
54.145,83.8403
54.210,84.0623
54.275,84.1120
54.340,84.1401
54.405,84.3157
54.470,84.4480
54.535,84.8627
54.600,85.0000
54.665,85.0000
54.730,85.0000
54.795,85.0000
54.860,85.0536
54.925,85.4355
54.990,85.8650
55.055,85.9901
55.120,86.1002
55.185,86.5628
55.250,86.9504
55.315,87.1393
55.380,87.6566
55.445,87.9678
55.510,88.3230
55.575,88.9059
55.640,89.0000
55.705,89.2109
55.770,89.6651
55.835,89.9392
55.900,90.0000
55.965,90.1340
56.030,90.7482
56.095,91.1554
56.160,91.7711
56.225,92.0684
56.290,92.6450
56.355,93.0858
56.420,93.6777
56.485,94.2196
56.550,94.8672
56.615,95.5509
56.680,96.2520
56.745,96.8722
