Distance_(microns),Gray_Value
45.8250,34.1914
45.8900,35.5504
45.9550,35.8739
46.0200,34.7152
46.0850,33.1853
46.1500,31.1857
46.2150,29.9493
46.2800,30.7867
46.3450,32.7176
46.4100,35.3767
46.4750,37.4638
46.5400,39.6406
46.6050,41.5434
46.6700,42.8581
46.7350,43.9105
46.8000,44.4058
46.8650,44.7626
46.9300,45.3841
46.9950,46.8692
47.0600,48.3079
47.1250,49.8538
47.1900,50.7586
47.2550,50.2521
47.3200,47.8272
47.3850,44.4486
47.4500,40.8155
47.5150,37.3565
47.5800,35.2594
47.6450,33.5694
47.7100,33.4507
47.7750,33.8382
47.8400,34.4612
47.9050,35.7746
47.9700,36.7481
48.0350,38.0261
48.1000,39.5775
48.1650,40.9116
48.2300,43.1241
48.2950,45.4256
48.3600,47.8209
48.4250,50.2018
48.4900,52.4747
48.5550,54.0889
48.6200,54.6082
48.6850,53.5589
48.7500,51.9394
48.8150,50.4325
48.8800,48.4997
48.9450,46.1580
49.0100,43.9687
49.0750,40.9966
49.1400,38.5848
49.2050,37.1894
49.2700,36.2823
49.3350,35.9127
49.4000,34.8876
49.4650,33.6292
49.5300,31.8969
49.5950,29.4824
49.6600,27.7572
49.7250,26.9185
49.7900,28.9534
49.8550,32.9564
49.9200,38.2600
49.9850,43.3538
50.0500,47.0572
50.1150,49.5082
50.1800,50.2182
50.2450,50.2902
50.3100,51.0006
50.3750,52.9311
50.4400,55.4837
50.5050,57.8357
50.5700,57.9982
50.6350,55.8265
50.7000,51.6271
50.7650,47.4728
50.8300,45.4472
50.8950,44.8059
50.9600,45.8140
51.0250,47.8637
51.0900,49.4128
51.1550,49.1458
51.2200,47.9768
51.2850,46.0092
51.3500,44.2672
51.4150,42.9474
51.4800,41.8592
51.5450,41.2434
51.6100,40.3795
51.6750,40.2271
51.7400,39.5942
51.8050,38.5608
51.8700,36.5449
51.9350,35.2916
52.0000,34.7214
52.0650,34.1016
52.1300,34.0565
52.1950,35.1700
52.2600,36.0598
52.3250,36.5566
52.3900,37.2469
52.4550,37.5756
52.5200,37.8656
52.5850,37.0961
52.6500,37.1142
